dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
casc-j13-fof,Problems/CSR/CSR030+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95315 > 50000
casc-j13-fof,Problems/CSR/CSR033+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95318 > 50000
casc-j13-fof,Problems/CSR/CSR036+5.p,rewrite,,SKIPPED,540249,0.000,,,,,,,,,,,,,,,,false,|F|=6489227 > 50000
casc-j13-fof,Problems/CSR/CSR038+4.p,rewrite,,SKIPPED,44216,0.000,,,,,,,,,,,,,,,,false,|F|=521711 > 50000
casc-j13-fof,Problems/CSR/CSR042+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95315 > 50000
casc-j13-fof,Problems/CSR/CSR044+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95321 > 50000
casc-j13-fof,Problems/CSR/CSR045+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95308 > 50000
casc-j13-fof,Problems/CSR/CSR048+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95315 > 50000
casc-j13-fof,Problems/CSR/CSR050+5.p,rewrite,,SKIPPED,540249,0.000,,,,,,,,,,,,,,,,false,|F|=6489241 > 50000
casc-j13-fof,Problems/CSR/CSR052+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95320 > 50000
casc-j13-fof,Problems/CSR/CSR054+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95321 > 50000
casc-j13-fof,Problems/CSR/CSR056+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95315 > 50000
casc-j13-fof,Problems/CSR/CSR058+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95321 > 50000
casc-j13-fof,Problems/CSR/CSR066+5.p,rewrite,,SKIPPED,540249,0.000,,,,,,,,,,,,,,,,false,|F|=6489244 > 50000
casc-j13-fof,Problems/CSR/CSR067+3.p,rewrite,,SKIPPED,8005,0.000,,,,,,,,,,,,,,,,false,|F|=95315 > 50000
casc-j13-fof,Problems/CSR/CSR113+13.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=58356 > 50000
casc-j13-fof,Problems/CSR/CSR113+30.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=58087 > 50000
casc-j13-fof,Problems/CSR/CSR113+4.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=58121 > 50000
casc-j13-fof,Problems/CSR/CSR114+8.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=57433 > 50000
casc-j13-fof,Problems/CSR/CSR115+8.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=58697 > 50000
casc-j13-fof,Problems/CSR/CSR116+10.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=59641 > 50000
casc-j13-fof,Problems/CSR/CSR116+13.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=58474 > 50000
casc-j13-fof,Problems/CSR/CSR116+19.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=59070 > 50000
casc-j13-fof,Problems/CSR/CSR116+3.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=59228 > 50000
casc-j13-fof,Problems/CSR/CSR116+38.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=58980 > 50000
casc-j13-fof,Problems/CSR/CSR116+8.p,rewrite,,SKIPPED,10188,0.000,,,,,,,,,,,,,,,,false,|F|=59695 > 50000
casc-j13-fof,Problems/CSR/CSR117+1.p,rewrite,,CLAUSIFIED,268,187.795,,0.000,284.404,,,,,270,17,1587,424121,2059,563,273,true,false,
casc-j13-fof,Problems/CSR/CSR208+1.p,rewrite,,SKIPPED,7432,0.000,,,,,,,,,,,,,,,,false,|F|=135457 > 50000
casc-j13-fof,Problems/GEO/GEO085+1.p,rewrite,,CLAUSIFIED,16,211.220,,0.000,366.820,,,,,56,17,732,418013,3044,1406,21,true,false,
casc-j13-fof,Problems/GEO/GEO087+1.p,rewrite,,CLAUSIFIED,16,204.957,,0.000,349.981,,,,,56,19,746,427537,3030,1417,21,true,false,
casc-j13-fof,Problems/GEO/GEO089+1.p,rewrite,,CLAUSIFIED,16,204.176,,0.000,338.687,,,,,57,19,747,440264,3051,1443,21,true,false,
casc-j13-fof,Problems/GEO/GEO093+1.p,rewrite,,CLAUSIFIED,16,202.789,,0.000,377.733,,,,,59,20,763,516042,3124,1585,21,true,false,
casc-j13-fof,Problems/GEO/GEO095+1.p,rewrite,,CLAUSIFIED,16,212.340,,0.000,401.928,,,,,57,19,761,594465,3236,1865,21,true,false,
casc-j13-fof,Problems/GEO/GEO111+1.p,rewrite,,CLAUSIFIED,17,228.046,,0.000,470.672,,,,,64,22,853,695522,3705,1819,22,true,false,
casc-j13-fof,Problems/GEO/GEO117+1.p,rewrite,,CLAUSIFIED,27,309.026,,0.000,848.485,,,,,113,34,1376,1447839,6137,2245,32,true,false,
casc-j13-fof,Problems/GEO/GEO138+1.p,rewrite,,CLAUSIFIED,27,304.992,,0.000,937.709,,,,,116,36,1407,1617820,6260,2406,32,true,false,
casc-j13-fof,Problems/GEO/GEO260+1.p,rewrite,,CLAUSIFIED,31,169.415,,0.000,235.628,,,,,70,7,647,222504,2317,864,36,true,false,
casc-j13-fof,Problems/GEO/GEO274+1.p,rewrite,,CLAUSIFIED,116,1329.104,,0.000,17278.358,,,,,265,57,10133,37507542,58915,13064,121,true,false,
casc-j13-fof,Problems/GEO/GEO277+1.p,rewrite,,CLAUSIFIED,126,1315.891,,0.000,17217.878,,,,,279,57,10197,37654860,59021,13064,131,true,false,
casc-j13-fof,Problems/GEO/GEO282+1.p,rewrite,,CLAUSIFIED,123,1336.523,,0.000,17789.014,,,,,284,55,10242,37358541,59416,13064,128,true,false,
casc-j13-fof,Problems/GEO/GEO285+1.p,rewrite,,CLAUSIFIED,132,1327.883,,0.000,18048.169,,,,,298,56,10308,37820697,59479,13064,137,true,false,
casc-j13-fof,Problems/GEO/GEO298+1.p,rewrite,,CLAUSIFIED,157,1397.747,,0.000,19800.518,,,,,321,63,10611,39315559,60800,13064,162,true,false,
casc-j13-fof,Problems/GEO/GEO306+1.p,rewrite,,CLAUSIFIED,126,1511.097,,0.000,20275.858,,,,,289,60,11082,42203662,64099,13064,131,true,false,
casc-j13-fof,Problems/GEO/GEO307+1.p,rewrite,,CLAUSIFIED,145,1686.605,,0.000,21316.066,,,,,308,60,11172,42252004,64096,13064,150,true,false,
casc-j13-fof,Problems/GEO/GEO308+1.p,rewrite,,CLAUSIFIED,146,1505.518,,0.000,20281.728,,,,,309,60,11177,42262474,64100,13064,151,true,false,
casc-j13-fof,Problems/GEO/GEO310+1.p,rewrite,,CLAUSIFIED,148,1669.584,,0.000,21815.606,,,,,311,60,11187,42312100,64113,13064,153,true,false,
casc-j13-fof,Problems/GEO/GEO321+1.p,rewrite,,CLAUSIFIED,177,1657.129,,0.000,21184.056,,,,,340,60,11332,42587623,64244,13064,182,true,false,
casc-j13-fof,Problems/GEO/GEO323+1.p,rewrite,,CLAUSIFIED,179,1587.773,,0.000,21235.287,,,,,342,60,11342,42631187,64256,13064,184,true,false,
casc-j13-fof,Problems/GEO/GEO328+1.p,rewrite,,CLAUSIFIED,185,1522.375,,0.000,21620.212,,,,,348,60,11372,42701477,64281,13064,190,true,false,
casc-j13-fof,Problems/GEO/GEO330+1.p,rewrite,,CLAUSIFIED,187,1520.987,,0.000,22626.616,,,,,350,60,11382,42722467,64285,13064,192,true,false,
casc-j13-fof,Problems/GEO/GEO331+1.p,rewrite,,CLAUSIFIED,125,1539.293,,0.000,21355.724,,,,,279,60,11511,43745149,66312,13064,130,true,false,
casc-j13-fof,Problems/GEO/GEO337+1.p,rewrite,,CLAUSIFIED,129,1519.076,,0.000,20465.973,,,,,283,60,11291,42854978,65162,13064,134,true,false,
casc-j13-fof,Problems/GEO/GEO343+1.p,rewrite,,CLAUSIFIED,124,1677.213,,0.000,21567.106,,,,,292,61,11374,43697056,65721,13064,129,true,false,
casc-j13-fof,Problems/GEO/GEO349+1.p,rewrite,,CLAUSIFIED,130,1515.422,,0.000,22402.634,,,,,302,66,11597,44879910,66603,13064,135,true,false,
casc-j13-fof,Problems/GEO/GEO351+1.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/GEO/GEO480+1.p,rewrite,,SKIPPED,3634,0.000,,,,,,,,,,,,,,,,false,|F|=1090108 > 50000
casc-j13-fof,Problems/GEO/GEO491+1.p,rewrite,,CLAUSIFIED,44,170.870,,0.000,190.602,,,,,75,6,924,262048,4942,675,49,true,false,
casc-j13-fof,Problems/GEO/GEO494+1.p,rewrite,,CLAUSIFIED,66,183.914,,0.000,222.488,,,,,101,6,1339,359575,6829,675,71,true,false,
casc-j13-fof,Problems/GEO/GEO498+1.p,rewrite,,CLAUSIFIED,109,233.038,,0.000,235.384,,,,,162,4,2052,405623,10385,639,114,true,false,
casc-j13-fof,Problems/GEO/GEO501+1.p,rewrite,,CLAUSIFIED,122,258.025,,0.000,294.790,,,,,179,5,2283,803116,11301,1247,127,true,false,
casc-j13-fof,Problems/GEO/GEO504+1.p,rewrite,,CLAUSIFIED,130,219.686,,0.000,228.136,,,,,191,3,2439,365796,12455,809,135,true,false,
casc-j13-fof,Problems/GEO/GEO513+1.p,rewrite,,CLAUSIFIED,172,277.877,,0.000,373.738,,,,,265,5,3307,971117,17929,1001,177,true,false,
casc-j13-fof,Problems/GEO/GEO514+1.p,rewrite,,CLAUSIFIED,173,263.751,,0.000,315.750,,,,,264,4,3312,691309,17951,1001,178,true,false,
casc-j13-fof,Problems/GEO/GEO517+1.p,rewrite,,CLAUSIFIED,180,345.200,,0.000,525.484,,,,,277,8,3548,2190258,19645,2021,185,true,false,
casc-j13-fof,Problems/GEO/GEO520+1.p,rewrite,,CLAUSIFIED,193,288.845,,0.000,392.967,,,,,287,5,3794,1157659,21060,1041,198,true,false,
casc-j13-fof,Problems/GEO/GEO523+1.p,rewrite,,CLAUSIFIED,200,281.595,,0.000,377.554,,,,,294,4,3906,855521,21689,1001,205,true,false,
casc-j13-fof,Problems/GEO/GEO526+1.p,rewrite,,CLAUSIFIED,209,320.319,,0.000,474.647,,,,,307,5,4077,1490679,22421,1585,214,true,false,
casc-j13-fof,Problems/GEO/GEO528+1.p,rewrite,,CLAUSIFIED,212,302.018,,0.000,400.528,,,,,307,4,4126,992205,22730,1001,217,true,false,
casc-j13-fof,Problems/GEO/GEO535+1.p,rewrite,,CLAUSIFIED,227,317.645,,0.000,475.022,,,,,335,6,4566,1514538,26806,1143,232,true,false,
casc-j13-fof,Problems/GRA/GRA005+1.p,rewrite,,CLAUSIFIED,17,218.451,,0.000,588.873,,,,,83,21,958,834336,4103,2303,22,true,false,
casc-j13-fof,Problems/GRA/GRA008+1.p,rewrite,,CLAUSIFIED,17,240.243,,0.000,565.928,,,,,83,20,955,782112,4115,2209,22,true,false,
casc-j13-fof,Problems/GRP/GRP652+2.p,rewrite,,SKIPPED,5675,0.000,,,,,,,,,,,,,,,,false,|F|=312551 > 50000
casc-j13-fof,Problems/GRP/GRP654+1.p,rewrite,,CLAUSIFIED,5,116.043,,0.000,51.714,,,,,6,1,110,8116,311,334,10,true,false,
casc-j13-fof,Problems/GRP/GRP655+3.p,rewrite,,CLAUSIFIED,5,106.757,,0.000,51.342,,,,,6,2,117,13309,297,457,10,true,false,
casc-j13-fof,Problems/GRP/GRP748+1.p,rewrite,,CLAUSIFIED,11,156.529,,0.000,154.807,,,,,15,12,320,166693,895,1110,16,true,false,
casc-j13-fof,Problems/HWV/HWV051+1.p,rewrite,,CLAUSIFIED,724,323.930,,0.000,1617.953,,,,,919,5,4592,984380,6826,3229,729,true,false,
casc-j13-fof,Problems/ITP/ITP002+2.p,rewrite,,CLAUSIFIED,33,259.052,,0.000,438.272,,,,,58,9,704,834738,3044,5707,38,true,false,
casc-j13-fof,Problems/ITP/ITP004+1.p,rewrite,,CLAUSIFIED,30,167.445,,0.000,188.161,,,,,56,6,567,187657,2685,918,35,true,false,
casc-j13-fof,Problems/ITP/ITP004+4.p,rewrite,,SKIPPED,3173,0.000,,,,,,,,,,,,,,,,false,|F|=325058 > 50000
casc-j13-fof,Problems/ITP/ITP006+2.p,rewrite,,CLAUSIFIED,51,534.325,,0.000,4814.651,,,,,243,40,2327,4500939,10210,4560,56,true,false,
casc-j13-fof,Problems/ITP/ITP006+4.p,rewrite,,SKIPPED,5652,0.000,,,,,,,,,,,,,,,,false,|F|=720943 > 50000
casc-j13-fof,Problems/ITP/ITP009+2.p,rewrite,,CLAUSIFIED,36,574.530,,0.000,1494.622,,,,,99,18,1166,4799660,5762,23809,41,true,false,
casc-j13-fof,Problems/ITP/ITP012+4.p,rewrite,,SKIPPED,14071,0.000,,,,,,,,,,,,,,,,false,|F|=2356179 > 50000
casc-j13-fof,Problems/ITP/ITP012+5.p,rewrite,,SKIPPED,10256,0.000,,,,,,,,,,,,,,,,false,|F|=1356516 > 50000
casc-j13-fof,Problems/ITP/ITP013+1.p,rewrite,,CLAUSIFIED,45,212.152,,0.000,333.529,,,,,108,8,947,478210,4226,1474,50,true,false,
casc-j13-fof,Problems/ITP/ITP018+5.p,rewrite,,SKIPPED,16278,0.000,,,,,,,,,,,,,,,,false,|F|=1982270 > 50000
casc-j13-fof,Problems/ITP/ITP020+2.p,rewrite,,CLAUSIFIED,62,457.275,,0.000,8933.215,,,,,293,55,2912,4796973,12076,3160,67,true,false,
casc-j13-fof,Problems/ITP/ITP020+4.p,rewrite,,SKIPPED,25152,0.000,,,,,,,,,,,,,,,,false,|F|=4001164 > 50000
casc-j13-fof,Problems/ITP/ITP023+2.p,rewrite,,CLAUSIFIED,58,264.803,,0.000,1884.525,,,,,239,27,1706,1466056,6217,1615,63,true,false,
casc-j13-fof,Problems/KLE/KLE100+1.p,rewrite,,CLAUSIFIED,26,132.945,,0.000,84.070,,,,,29,3,355,54399,819,431,31,true,false,
casc-j13-fof,Problems/KLE/KLE169+1.p,rewrite,,CLAUSIFIED,17,110.612,,0.000,45.564,,,,,19,0,194,9402,545,91,22,true,false,
casc-j13-fof,Problems/KLE/KLE170+1.002.p,rewrite,,CLAUSIFIED,16,105.446,,0.000,47.984,,,,,18,0,191,7144,532,91,21,true,false,
casc-j13-fof,Problems/KRS/KRS187+1.p,rewrite,,CLAUSIFIED,32,483.201,,0.000,2467.711,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS190+1.p,rewrite,,CLAUSIFIED,32,414.516,,0.000,2427.181,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS192+1.p,rewrite,,CLAUSIFIED,32,398.663,,0.000,2544.756,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS195+1.p,rewrite,,CLAUSIFIED,32,407.543,,0.000,2439.532,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS196+1.p,rewrite,,CLAUSIFIED,32,409.329,,0.000,2439.038,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS216+1.p,rewrite,,CLAUSIFIED,32,401.308,,0.000,2489.867,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS233+1.p,rewrite,,CLAUSIFIED,32,403.601,,0.000,2489.051,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS234+1.p,rewrite,,CLAUSIFIED,32,436.975,,0.000,2469.291,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS251+1.p,rewrite,,CLAUSIFIED,32,411.555,,0.000,2511.596,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS261+1.p,rewrite,,CLAUSIFIED,32,438.438,,0.000,2462.986,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/KRS/KRS262+1.p,rewrite,,CLAUSIFIED,32,403.940,,0.000,2473.874,,,,,129,74,2401,3738088,7272,2717,37,true,false,
casc-j13-fof,Problems/LAT/LAT258+1.p,rewrite,,CLAUSIFIED,17,123.196,,0.000,79.721,,,,,23,1,287,17663,1179,175,22,true,false,
casc-j13-fof,Problems/LAT/LAT287+3.p,rewrite,,SKIPPED,12371,0.000,,,,,,,,,,,,,,,,false,|F|=768548 > 50000
casc-j13-fof,Problems/LAT/LAT303+4.p,rewrite,,SKIPPED,34684,0.000,,,,,,,,,,,,,,,,false,|F|=2662174 > 50000
casc-j13-fof,Problems/LAT/LAT305+3.p,rewrite,,SKIPPED,13616,0.000,,,,,,,,,,,,,,,,false,|F|=867340 > 50000
casc-j13-fof,Problems/LAT/LAT351+3.p,rewrite,,SKIPPED,17808,0.000,,,,,,,,,,,,,,,,false,|F|=1267847 > 50000
casc-j13-fof,Problems/LCL/LCL062+2.p,rewrite,,CLAUSIFIED,2,101.695,,0.000,39.330,,,,,3,0,81,13058,656,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL073+1.p,rewrite,,CLAUSIFIED,2,113.338,,0.000,64.285,,,,,3,3,101,13469,312,273,7,true,false,
casc-j13-fof,Problems/LCL/LCL109+1.p,rewrite,,CLAUSIFIED,5,93.584,,0.000,35.015,,,,,6,0,78,3401,238,61,10,true,false,
casc-j13-fof,Problems/LCL/LCL368+1.p,rewrite,,CLAUSIFIED,4,98.621,,0.000,37.267,,,,,5,0,64,3073,197,66,9,true,false,
casc-j13-fof,Problems/LCL/LCL368+2.p,rewrite,,CLAUSIFIED,2,96.456,,0.000,39.701,,,,,3,0,81,12758,652,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL369+1.p,rewrite,,CLAUSIFIED,4,95.855,,0.000,36.334,,,,,5,0,64,3073,198,66,9,true,false,
casc-j13-fof,Problems/LCL/LCL369+2.p,rewrite,,CLAUSIFIED,2,98.749,,0.000,37.546,,,,,3,0,81,12758,653,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL370+1.p,rewrite,,CLAUSIFIED,4,92.351,,0.000,31.654,,,,,5,0,64,2665,194,61,9,true,false,
casc-j13-fof,Problems/LCL/LCL372+2.p,rewrite,,CLAUSIFIED,2,103.100,,0.000,37.614,,,,,3,0,81,12758,654,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL373+2.p,rewrite,,CLAUSIFIED,2,115.564,,0.000,38.609,,,,,3,0,81,12358,648,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL374+1.p,rewrite,,CLAUSIFIED,4,98.770,,0.000,37.749,,,,,5,0,64,3073,198,66,9,true,false,
casc-j13-fof,Problems/LCL/LCL375+1.p,rewrite,,CLAUSIFIED,4,134.584,,0.000,35.196,,,,,5,0,64,3073,198,66,9,true,false,
casc-j13-fof,Problems/LCL/LCL382+1.p,rewrite,,CLAUSIFIED,4,112.255,,0.000,46.747,,,,,5,0,64,2665,192,61,9,true,false,
casc-j13-fof,Problems/LCL/LCL382+2.p,rewrite,,CLAUSIFIED,2,107.254,,0.000,39.639,,,,,3,0,81,12358,647,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL383+1.p,rewrite,,CLAUSIFIED,4,105.732,,0.000,41.360,,,,,5,0,64,3073,196,66,9,true,false,
casc-j13-fof,Problems/LCL/LCL390+2.p,rewrite,,CLAUSIFIED,2,107.498,,0.000,39.848,,,,,3,0,81,12258,647,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL391+2.p,rewrite,,CLAUSIFIED,2,113.172,,0.000,48.534,,,,,3,0,81,12358,647,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL392+2.p,rewrite,,CLAUSIFIED,2,97.548,,0.000,43.770,,,,,3,0,81,12658,652,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL393+1.p,rewrite,,CLAUSIFIED,4,91.475,,0.000,34.490,,,,,5,0,64,2971,197,63,9,true,false,
casc-j13-fof,Problems/LCL/LCL393+2.p,rewrite,,CLAUSIFIED,2,96.680,,0.000,38.838,,,,,3,0,81,12658,652,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL395+1.p,rewrite,,CLAUSIFIED,4,89.083,,0.000,30.727,,,,,5,0,64,2971,197,63,9,true,false,
casc-j13-fof,Problems/LCL/LCL395+2.p,rewrite,,CLAUSIFIED,2,98.063,,0.000,38.280,,,,,3,0,81,12658,652,309,7,true,false,
casc-j13-fof,Problems/LCL/LCL484+1.p,rewrite,,CLAUSIFIED,44,295.310,,0.000,1001.554,,,,,74,55,1618,1864811,3813,1818,49,true,false,
casc-j13-fof,Problems/LCL/LCL556+1.p,rewrite,,CLAUSIFIED,76,424.739,,0.000,4462.747,,,,,135,94,2762,5299082,6555,2924,81,true,false,
casc-j13-fof,Problems/LCL/LCL638+1.020.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL646+1.010.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL646+1.015.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL648+1.010.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL650+1.010.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL652+1.010.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL662+1.020.p,rewrite,,SKIPPED,1,0.000,,,,,,,,,,,,,,,,false,|F|=157505 > 50000
casc-j13-fof,Problems/LCL/LCL664+1.010.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL666+1.010.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL688+1.001.p,rewrite,,CLAUSIFIED,2,220.173,,0.000,499.103,,,,,28,16,597,785137,2179,5041,7,true,false,
casc-j13-fof,Problems/LCL/LCL688+1.015.p,rewrite,,HARD_TIMEOUT,,0.000,,,,,,,,,,,,,,,,false,
casc-j13-fof,Problems/LCL/LCL891+1.p,rewrite,,CLAUSIFIED,12,120.194,,0.000,92.187,,,,,16,3,224,30108,666,391,17,true,false,
casc-j13-fof,Problems/LCL/LCL898+1.p,rewrite,,CLAUSIFIED,14,116.692,,0.000,68.403,,,,,16,2,226,19718,648,281,19,true,false,
casc-j13-fof,Problems/LCL/LCL901+1.p,rewrite,,CLAUSIFIED,14,120.707,,0.000,57.409,,,,,16,1,212,12609,608,211,19,true,false,
casc-j13-fof,Problems/LCL/LCL978+1.p,rewrite,,CLAUSIFIED,2,122.392,,0.000,62.057,,,,,3,3,101,13469,299,273,7,true,false,
casc-j13-fof,Problems/LCL/LCL979+1.p,rewrite,,CLAUSIFIED,2,115.099,,0.000,58.151,,,,,3,3,101,13469,303,273,7,true,false,
casc-j13-fof,Problems/LCL/LCL982+1.p,rewrite,,CLAUSIFIED,2,111.485,,0.000,62.817,,,,,3,3,101,13469,302,273,7,true,false,
casc-j13-fof,Problems/LCL/LCL983+1.p,rewrite,,CLAUSIFIED,2,115.684,,0.000,60.586,,,,,3,3,101,13469,303,273,7,true,false,
casc-j13-fof,Problems/MGT/MGT005+1.p,rewrite,,CLAUSIFIED,10,229.328,,0.000,535.564,,,,,29,13,437,768065,2974,5235,15,true,false,
casc-j13-fof,Problems/MGT/MGT035+2.p,rewrite,,CLAUSIFIED,19,174.595,,0.000,166.779,,,,,43,5,425,97443,1787,709,24,true,false,
casc-j13-fof,Problems/MGT/MGT067+1.p,rewrite,,CLAUSIFIED,157,202.524,,0.000,359.543,,,,,177,3,1537,465514,8290,680,162,true,false,
casc-j13-fof,Problems/MGT/MGT068+1.p,rewrite,,CLAUSIFIED,59,192.821,,0.000,190.921,,,,,85,4,787,164463,3286,535,64,true,false,
casc-j13-fof,Problems/MGT/MGT076+1.p,rewrite,,CLAUSIFIED,34,151.758,,0.000,165.032,,,,,56,4,494,79057,1941,435,39,true,false,
casc-j13-fof,Problems/MGT/MGT077+1.p,rewrite,,CLAUSIFIED,44,162.461,,0.000,172.554,,,,,73,4,561,99540,2114,466,49,true,false,
casc-j13-fof,Problems/MGT/MGT078+1.p,rewrite,,CLAUSIFIED,56,176.938,,0.000,200.610,,,,,100,6,632,178884,2137,642,61,true,false,
casc-j13-fof,Problems/MGT/MGT079+1.p,rewrite,,CLAUSIFIED,56,163.716,,0.000,189.615,,,,,97,3,598,108330,2103,465,61,true,false,
casc-j13-fof,Problems/MGT/MGT080+1.p,rewrite,,CLAUSIFIED,73,183.554,,0.000,270.577,,,,,134,7,731,282731,2280,908,78,true,false,
casc-j13-fof,Problems/MGT/MGT082+1.p,rewrite,,CLAUSIFIED,56,171.949,,0.000,235.490,,,,,100,6,632,182130,2138,650,61,true,false,
casc-j13-fof,Problems/MGT/MGT085+1.p,rewrite,,CLAUSIFIED,43,172.862,,0.000,200.560,,,,,74,6,567,161732,2082,642,48,true,false,
casc-j13-fof,Problems/MGT/MGT086+1.p,rewrite,,CLAUSIFIED,43,154.082,,0.000,170.149,,,,,72,3,531,96366,2026,462,48,true,false,
casc-j13-fof,Problems/MGT/MGT088+1.p,rewrite,,CLAUSIFIED,39,166.182,,0.000,171.145,,,,,64,4,534,87296,2057,445,44,true,false,
casc-j13-fof,Problems/MGT/MGT090+1.p,rewrite,,CLAUSIFIED,59,162.038,,0.000,189.000,,,,,92,3,706,96630,2698,406,64,true,false,
casc-j13-fof,Problems/MGT/MGT091+1.p,rewrite,,CLAUSIFIED,46,166.898,,0.000,184.438,,,,,88,3,701,112414,3277,414,51,true,false,
casc-j13-fof,Problems/NLP/NLP147+1.p,rewrite,,CLAUSIFIED,61,299.474,,0.000,715.670,,,,,94,12,1232,1753964,4424,15197,66,true,false,
casc-j13-fof,Problems/NLP/NLP260+1.p,rewrite,,SKIPPED,1026860,0.000,,,,,,,,,,,,,,,,false,|F|=5134358 > 50000
casc-j13-fof,Problems/NLP/NLP261+1.p,rewrite,,SKIPPED,1026860,0.000,,,,,,,,,,,,,,,,false,|F|=5134358 > 50000
casc-j13-fof,Problems/NLP/NLP262+1.p,rewrite,,SKIPPED,1026860,0.000,,,,,,,,,,,,,,,,false,|F|=5134358 > 50000
casc-j13-fof,Problems/NUM/NUM292+1.p,rewrite,,CLAUSIFIED,401,166.639,,0.000,147.411,,,,,407,0,1645,76597,4580,333,406,true,false,
casc-j13-fof,Problems/NUM/NUM321+1.p,rewrite,,CLAUSIFIED,401,185.579,,0.000,136.266,,,,,407,0,1650,83729,4589,333,406,true,false,
casc-j13-fof,Problems/NUM/NUM335+1.p,rewrite,,CLAUSIFIED,401,184.927,,0.000,181.679,,,,,408,1,2067,135653,4609,333,406,true,false,
